listing_id,occupancy_rate
631422787329168204,0.7726027397260274
633276447851296684,0.0
634543996402935327,0.663013698630137
637571846219690625,0.6164383561643836
639282488199028107,0.7616438356164383
640983626911638332,0.8547945205479452
644973807099512033,0.6986301369863014
645067492765632058,0.5561643835616439
645110732217950767,0.5260273972602739
645742715233822302,0.5068493150684932
645742814603841035,0.6986301369863014
646521237761110127,0.5397260273972603
649676414124309805,0.16164383561643836
650652479130903421,0.9972602739726028
651424766435626418,0.7917808219178082
651445047185993579,0.5260273972602739
653139523482922623,0.5616438356164384
655992035839044390,0.4931506849315068
656491198282809831,0.0
658827445719256758,0.9342465753424658
659222438058852708,0.6904109589041096
659315566821319546,0.9068493150684932
661308052556559845,0.34794520547945207
663029895273198101,0.4958904109589041
665964236829666436,0.4438356164383562
666082953258423421,0.4876712328767123
666595629666506592,0.19452054794520549
667282957987085655,0.9068493150684932
667357351326302474,0.18356164383561643
667977945758847935,0.9123287671232877
668526108477951887,0.5616438356164384
668860983951114949,0.2547945205479452
669427669548426081,0.473972602739726
671430262208782555,0.5534246575342465
671430717190848087,0.21643835616438356
671829126139313941,0.19726027397260273
673180941199117248,0.021917808219178082
674344800982633942,0.947945205479452
674349526136202834,0.2465753424657534
676052104641131284,0.4465753424657534
676765815286952916,0.9123287671232877
676765881321183870,0.19726027397260273
