host_is_superhost,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,price,minimum_nights,maximum_nights,review_scores_rating,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_Hotel_B_and_B,property_type_House,property_type_Other_Unique,has_license,has_review,occupancy_rate
0,Cambridgeport,42.364,-71.1018,8,2.0,141.0,30,250,4.4,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,27,0,0,0,0,1,0.5150684931506849
1,North Cambridge,42.39382,-71.13219,4,2.0,283.0,3,1125,4.89,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,1,0,1,1,0.2767123287671232
0,Wellington-Harrington,42.37052,-71.0959,3,2.0,135.0,7,1125,4.96,1,8,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,34,0,1,0,1,1,0.5972602739726027
0,Wellington-Harrington,42.3697094,-71.09511309999999,2,1.0,121.0,7,1125,4.86,1,8,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,34,0,0,1,1,1,0.9178082191780822
0,East Cambridge,42.370282103573736,-71.08637326391181,5,3.0,315.0,2,30,4.81,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,0,0,0,1,1,0.9287671232876712
0,Agassiz,42.385473,-71.116802,2,1.0,246.0,32,1125,3.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.3671232876712328
0,Mid-Cambridge,42.37025,-71.10849,2,1.0,239.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.7863013698630137
1,North Cambridge,42.39382,-71.13258,8,3.0,384.0,1,1125,4.89,1,2,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,0,0,1,1,0.9013698630136986
0,North Cambridge,42.39327,-71.13524,10,5.0,386.0,2,1125,4.76,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,0,0,0,0,1,0.9452054794520548
1,Neighborhood Nine,42.3858,-71.13694,4,2.0,215.0,2,30,4.98,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,52,0,0,0,1,1,0.3753424657534246
0,Area 2/MIT,42.362881,-71.08784,2,1.0,340.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,0,0.7479452054794521
0,Wellington-Harrington,42.3697094,-71.09511309999999,2,1.0,134.0,7,365,4.85,1,8,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,34,0,1,0,1,1,0.347945205479452
0,Strawberry Hill,42.37809,-71.15523,2,1.0,94.0,1,365,5.0,0,2,1.0,1.0,False,True,1,1,1,1,0,0,0,1,0,0,19,0,0,0,1,1,0.736986301369863
0,Wellington-Harrington,42.36982,-71.0951,2,1.0,158.0,7,1125,4.89,1,8,1.0,0.0,False,True,1,1,1,1,1,0,1,0,1,1,35,0,1,0,1,1,0.7726027397260274
0,East Cambridge,42.36899,-71.07841,6,3.0,193.0,30,1125,4.93,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.4876712328767123
0,The Port,42.36376,-71.10031,2,1.0,327.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.8684931506849315
0,The Port,42.36916,-71.09616,2,1.0,130.0,3,1125,4.67,0,7,1.0,0.0,False,True,1,1,1,0,1,1,0,1,1,0,13,0,0,0,0,1,0.8164383561643835
0,East Cambridge,42.36754,-71.07835,6,3.0,253.0,30,1125,4.64,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.7397260273972602
1,Strawberry Hill,42.37538,-71.15105,5,2.0,215.0,1,29,4.97,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,0,0,0,1,1,0.1041095890410958
0,The Port,42.3644,-71.09606,1,1.0,79.0,91,1125,4.33,0,7,1.0,1.0,False,True,1,1,1,0,1,1,0,1,1,0,15,0,0,0,0,1,0.7013698630136986
1,Mid-Cambridge,42.3677,-71.10584,3,1.0,226.0,28,365,4.77,1,9,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,0,1,0.4356164383561643
1,Mid-Cambridge,42.3677,-71.10584,3,1.0,265.0,28,150,5.0,1,9,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,61,0,0,0,0,1,0.4547945205479452
1,Mid-Cambridge,42.37092,-71.10102,2,1.0,131.0,30,420,5.0,0,16,1.5,0.0,False,True,1,1,1,1,1,1,1,1,0,1,50,0,1,0,1,1,0.6575342465753424
1,Mid-Cambridge,42.3765,-71.10685,1,1.0,126.0,3,730,4.77,0,5,1.0,1.0,False,True,1,1,1,0,1,1,1,1,1,1,26,0,0,0,0,1,0.6493150684931507
1,Cambridgeport,42.3593,-71.11183,2,1.0,60.0,90,365,4.57,0,3,1.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,44,0,0,0,0,1,0.8246575342465754
0,Wellington-Harrington,42.37076,-71.09082,3,2.0,128.0,300,600,5.0,0,1,1.0,0.0,False,False,1,1,1,0,1,1,0,1,1,0,17,0,0,0,0,1,1.0
1,Cambridgeport,42.35823,-71.11371,2,1.0,96.0,31,730,4.92,0,3,1.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,49,0,0,0,0,1,0.5397260273972603
1,East Cambridge,42.36458,-71.08227,5,2.0,305.0,30,270,4.86,1,12,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,0,0.8794520547945206
1,East Cambridge,42.36469,-71.08441,5,2.0,309.0,93,180,4.86,1,12,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,0,0.6986301369863014
0,North Cambridge,42.39272051306391,-71.13214136834335,3,2.0,135.0,29,365,4.43,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.5863013698630137
0,West Cambridge,42.37322242624265,-71.12368416653392,5,3.0,175.0,29,365,4.64,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,30,0,0,0,0,1,0.4438356164383562
0,North Cambridge,42.39367822251965,-71.1321033842697,3,3.0,120.0,29,365,4.07,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,29,0,0,0,0,1,0.5260273972602739
0,West Cambridge,42.37407229389279,-71.12395523700508,5,3.0,174.0,29,365,4.72,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.5917808219178082
0,North Cambridge,42.39255,-71.13198,4,3.0,117.0,29,365,4.37,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,32,0,0,0,0,1,0.6219178082191781
0,North Cambridge,42.39437303610396,-71.1326055956302,3,2.0,105.0,29,365,3.91,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.5835616438356165
0,North Cambridge,42.39221643117695,-71.13329646187074,3,2.0,110.0,29,365,4.55,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.4876712328767123
1,Cambridgeport,42.36063,-71.10224,3,1.0,225.0,30,270,5.0,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,1,0.8794520547945206
1,Cambridgeport,42.36072,-71.10138,3,1.0,235.0,30,270,5.0,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,1,0.9561643835616438
1,Cambridgeport,42.359,-71.09996,3,1.0,225.0,30,270,5.0,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,1,0.8821917808219178
1,Mid-Cambridge,42.37622,-71.10556,2,1.0,104.0,5,730,4.79,0,5,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,29,0,1,0,0,1,0.958904109589041
1,Mid-Cambridge,42.37682,-71.10854,2,1.0,133.0,7,730,4.86,0,5,1.0,1.0,False,True,1,1,1,0,1,1,0,1,1,0,22,0,1,0,0,1,0.947945205479452
0,The Port,42.36380330000001,-71.0997926,2,0.0,242.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.6191780821917808
0,The Port,42.36376,-71.10031,2,0.0,237.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.7835616438356164
0,The Port,42.36376,-71.10031,2,1.0,279.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.6575342465753424
0,West Cambridge,42.37277,-71.12266,5,3.0,175.0,29,365,4.73,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,0,29,0,0,0,0,1,0.4410958904109589
0,North Cambridge,42.39261,-71.13423,2,1.0,234.0,10,1125,4.0,0,97,1.0,0.0,False,True,1,1,1,1,1,1,0,1,1,0,18,0,0,0,0,1,0.2465753424657534
1,Mid-Cambridge,42.36829,-71.10591,4,1.0,413.0,1,30,4.91,1,11,1.0,0.0,False,True,1,1,1,1,1,1,0,1,1,1,32,1,0,0,1,1,0.6465753424657534
1,Mid-Cambridge,42.3709,-71.10104,1,1.0,184.0,2,420,4.83,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,50,0,1,0,1,1,0.926027397260274
0,Cambridgeport,42.35615,-71.11088,4,2.0,240.0,1,120,4.91,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,65,0,0,0,1,1,0.1424657534246575
0,West Cambridge,42.3732734574033,-71.1239283637122,4,3.0,160.0,29,365,4.89,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,1,29,0,0,0,0,1,0.5753424657534246
0,West Cambridge,42.37475117418044,-71.12255925275531,5,4.0,170.0,29,365,4.33,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.4438356164383562
1,Cambridgeport,42.35918,-71.10225,3,1.0,230.0,30,270,4.86,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,0,0.9835616438356164
1,Mid-Cambridge,42.370998,-71.101067,4,1.0,234.0,2,420,4.92,0,16,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,58,0,1,0,1,1,0.9232876712328768
1,Mid-Cambridge,42.3709,-71.10104,2,1.0,170.0,2,420,4.95,0,16,1.5,1.0,False,True,1,1,1,1,1,1,1,1,0,1,44,0,1,0,1,1,0.936986301369863
1,Mid-Cambridge,42.3709,-71.10104,2,1.0,170.0,2,420,4.9,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,47,0,1,0,1,1,0.9315068493150684
0,West Cambridge,42.37330155527035,-71.1222299102432,4,3.0,170.0,29,365,4.33,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.5917808219178082
0,North Cambridge,42.3980055,-71.13021660000001,4,2.0,253.0,32,1125,3.33,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,1.0
1,Mid-Cambridge,42.37043,-71.10384,4,1.0,377.0,1,30,4.83,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,44,1,0,0,1,1,0.6712328767123288
0,North Cambridge,42.39443,-71.12707,2,1.0,184.0,1,54,4.64,1,23,1.0,0.0,False,True,1,1,1,0,0,0,0,0,0,0,13,1,0,0,0,1,0.4821917808219178
0,West Cambridge,42.37290246317146,-71.12210190276787,5,4.0,178.0,29,365,4.76,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.4438356164383562
1,East Cambridge,42.37066,-71.08264,2,1.0,184.0,2,93,4.91,0,4,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,62,0,1,0,1,1,0.421917808219178
0,West Cambridge,42.37310718758956,-71.1223878093101,4,2.0,141.0,29,365,4.61,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.6328767123287671
0,Agassiz,42.38516049999999,-71.1170372,2,1.0,229.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0.2383561643835616
0,Agassiz,42.385091,-71.11703080000001,2,1.0,254.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.7972602739726027
0,Agassiz,42.38544,-71.11667,2,1.0,309.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.7726027397260274
0,Agassiz,42.38544,-71.11667,2,1.0,246.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0.8684931506849315
1,The Port,42.36482,-71.09912,1,1.0,79.0,1,14,4.84,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,0,0,1,1,0.5945205479452055
1,The Port,42.36457,-71.09875,1,1.0,77.0,1,14,4.88,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,0,0,1,1,0.5287671232876713
0,Agassiz,42.38516049999999,-71.1170372,4,2.0,281.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0.3315068493150685
1,Mid-Cambridge,42.36979,-71.10409,2,1.0,258.0,1,30,4.95,1,11,1.0,0.0,False,True,1,1,1,1,1,1,0,1,1,1,34,1,0,0,0,1,0.6356164383561644
1,Neighborhood Nine,42.38788,-71.1237,2,1.0,77.0,5,220,4.78,0,4,1.0,0.0,False,True,1,1,1,1,1,1,0,0,1,0,18,0,1,0,0,1,0.6054794520547945
0,The Port,42.36380330000001,-71.0997926,2,0.0,236.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.8
0,North Cambridge,42.39838,-71.1338,4,2.0,337.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7013698630136986
0,Cambridgeport,42.35924941641389,-71.10700902674661,3,1.0,92.0,28,1125,4.7,0,16,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.7863013698630137
0,Cambridgeport,42.35961,-71.1061,1,1.0,63.0,24,1125,4.67,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,41,0,0,0,0,1,0.6986301369863014
0,Cambridgeport,42.36113,-71.10733,2,1.0,66.0,30,1125,5.0,0,16,1.0,0.0,False,True,1,1,1,1,0,0,1,1,1,0,17,0,0,0,0,1,0.8246575342465754
0,Cambridgeport,42.36126965444848,-71.10711246413985,4,1.0,92.0,25,1125,4.46,0,16,1.0,0.0,False,False,1,1,1,1,0,1,1,1,1,1,19,0,0,0,0,1,0.3808219178082191
0,Cambridgeport,42.35945,-71.10787,2,1.0,75.0,30,1125,4.89,0,16,1.0,0.0,False,True,1,1,1,1,0,1,1,1,1,1,37,0,0,0,0,1,0.8328767123287671
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,315.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,0,0.3260273972602739
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,315.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,0,0.7808219178082192
0,East Cambridge,42.3640528,-71.0835716,2,1.0,322.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.3315068493150685
1,Riverside,42.36935,-71.11416,2,1.0,142.0,5,200,4.9,0,4,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,1,0.4438356164383562
0,Riverside,42.36603,-71.11141,4,1.0,108.0,24,1125,4.63,0,16,1.0,0.0,False,False,1,1,1,0,1,1,0,1,1,1,28,0,0,0,0,1,0.2465753424657534
0,The Port,42.36866,-71.09885,4,1.0,80.0,30,1125,4.52,1,2,1.5,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.9287671232876712
0,Neighborhood Nine,42.38625,-71.12293,4,1.0,85.0,30,1125,4.77,1,4,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,0,0,0,1,0.2273972602739726
0,Neighborhood Nine,42.38601,-71.12113,2,1.0,70.0,30,1125,4.69,1,2,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,39,0,0,0,0,1,0.2657534246575342
0,Neighborhood Nine,42.38686,-71.12338,2,1.0,76.0,30,1125,4.65,1,2,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,41,0,0,0,0,1,0.3616438356164383
1,The Port,42.36752,-71.09641,8,3.0,461.0,30,180,4.9,1,1,2.0,0.0,False,False,1,1,1,1,1,1,0,1,1,1,27,0,0,0,1,1,0.3972602739726027
0,Neighborhood Nine,42.38453,-71.12056,4,1.0,106.0,30,1125,4.78,1,4,4.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.1863013698630137
0,North Cambridge,42.38878,-71.11967,4,1.0,75.0,30,1125,4.72,1,4,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,0,0,0,1,0.2794520547945205
0,Neighborhood Nine,42.38728,-71.12012,2,1.0,70.0,30,1125,4.67,1,3,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,39,0,0,0,0,1,0.3726027397260274
0,Neighborhood Nine,42.38416,-71.12223,4,1.0,70.0,30,1125,4.72,1,3,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,38,0,0,0,0,1,0.284931506849315
0,Cambridgeport,42.3613,-71.10607,2,1.0,77.0,28,1125,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.8
0,Cambridgeport,42.35913,-71.10598,2,1.0,110.0,30,1125,4.8,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,1,0.4849315068493151
0,Cambridgeport,42.36267,-71.09939,2,1.0,302.0,1,1125,4.44,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,22,1,0,0,0,1,0.8027397260273973
0,Cambridgeport,42.3626,-71.10037,4,1.0,352.0,1,1125,4.72,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,23,1,0,0,0,1,0.7452054794520548
0,Cambridgeport,42.36247,-71.10003,6,2.0,401.0,1,1125,4.76,1,5,2.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,28,1,0,0,0,1,0.5835616438356165
0,The Port,42.36265,-71.09905,2,1.0,313.0,1,1125,4.67,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,23,1,0,0,0,1,0.8301369863013699
0,Cambridgeport,42.36237,-71.09898,2,1.0,335.0,1,1125,4.65,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,23,1,0,0,0,1,0.8465753424657534
0,Cambridgeport,42.36072,-71.10594,2,1.0,105.0,30,1125,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,18,0,0,0,0,1,0.821917808219178
1,Wellington-Harrington,42.36972,-71.08997,5,3.0,216.0,1,28,4.81,1,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,47,0,1,0,1,1,0.821917808219178
0,East Cambridge,42.36699,-71.07975,4,2.0,169.0,30,1125,4.88,0,83,1.0,0.0,False,False,1,1,1,1,1,1,0,1,1,0,17,0,0,0,0,1,0.7534246575342466
0,Riverside,42.36433,-71.11162,3,1.0,76.0,26,1125,4.9,0,16,1.0,0.0,False,True,1,1,1,1,1,1,0,1,0,1,19,0,0,0,0,1,0.7945205479452054
0,Riverside,42.36406,-71.11305,3,2.0,73.0,26,1125,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,0,1,28,0,0,0,0,1,0.663013698630137
0,Agassiz,42.38421,-71.11678,1,1.0,100.0,15,365,4.67,0,1,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,37,1,0,0,1,1,0.1424657534246575
1,Mid-Cambridge,42.36981,-71.10594,4,1.0,287.0,1,30,5.0,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,1,0,0,0,1,0.6191780821917808
1,Mid-Cambridge,42.36874,-71.10389,4,1.0,324.0,1,30,4.76,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,1,0,0,1,0.073972602739726
1,The Port,42.36992,-71.10018,1,1.0,118.0,30,420,5.0,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,46,0,1,0,1,1,0.7808219178082192
1,The Port,42.37023,-71.1003,2,1.0,118.0,30,420,5.0,0,16,1.5,1.0,False,True,1,1,1,1,1,1,1,1,0,1,46,0,1,0,1,1,0.6520547945205479
1,The Port,42.36976,-71.09993,2,1.0,118.0,30,420,4.88,0,16,1.5,1.0,False,True,1,1,1,1,1,1,1,1,0,1,47,0,1,0,1,1,0.5808219178082191
1,Mid-Cambridge,42.36996,-71.10129,1,1.0,118.0,30,420,5.0,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,56,0,1,0,1,1,0.7945205479452054
0,Mid-Cambridge,42.37239456176758,-71.10919952392578,5,3.0,450.0,30,180,5.0,0,1,2.5,0.0,False,False,1,1,1,1,1,1,1,1,0,1,70,0,1,0,0,1,0.6821917808219178
1,Mid-Cambridge,42.36824,-71.10437,2,1.0,220.0,1,30,4.93,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,34,1,0,0,0,1,0.6246575342465753
1,Mid-Cambridge,42.36996,-71.10583,2,1.0,270.0,14,30,4.96,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,39,0,1,0,0,1,0.6657534246575343
1,Mid-Cambridge,42.37185,-71.10079,1,1.0,149.0,2,420,4.96,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,52,0,1,0,1,1,0.9315068493150684
1,The Port,42.36676,-71.09751,4,2.0,268.0,4,120,4.93,0,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,0,0,1,1,0.2246575342465753
1,Mid-Cambridge,42.36862,-71.10397,2,1.0,354.0,2,30,4.88,1,11,1.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,34,1,0,0,0,1,0.0328767123287671
0,Wellington-Harrington,42.36993,-71.09,2,1.0,57.0,30,1125,4.56,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,0,1,1,22,0,1,0,0,1,0.8082191780821918
0,Wellington-Harrington,42.36817,-71.09175,1,1.0,73.0,30,1125,4.62,1,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,27,0,1,0,0,1,0.8191780821917808
0,Wellington-Harrington,42.37005,-71.09154,1,1.0,52.0,30,1125,4.39,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,25,0,1,0,0,1,0.915068493150685
0,Wellington-Harrington,42.36837,-71.08961,2,1.0,55.0,30,1125,4.36,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,28,0,1,0,0,1,0.7726027397260274
0,Wellington-Harrington,42.36975,-71.08981,1,1.0,57.0,30,1125,4.14,1,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,28,0,1,0,0,1,0.7397260273972602
0,Wellington-Harrington,42.36974,-71.08988,1,1.0,57.0,30,1125,4.44,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,25,0,1,0,0,1,0.9342465753424658
0,North Cambridge,42.3983825,-71.133804,4,2.0,372.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.9013698630136986
0,Wellington-Harrington,42.37053,-71.08995,6,3.0,390.0,32,1125,4.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.7945205479452054
1,Mid-Cambridge,42.37026,-71.10466,3,1.0,281.0,1,30,4.89,1,11,1.0,0.0,False,True,1,1,1,1,1,1,0,1,1,1,32,1,0,0,1,1,0.6547945205479452
1,Mid-Cambridge,42.36809,-71.10476,2,1.0,213.0,3,30,4.93,1,11,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,1,0,0,1,1,0.6712328767123288
0,Riverside,42.36581,-71.11227,2,1.0,70.0,26,1125,4.67,0,16,1.0,0.0,False,True,1,1,1,1,1,1,0,1,0,0,22,0,0,0,0,1,0.7424657534246575
0,East Cambridge,42.36906,-71.0816,1,1.0,60.0,30,180,4.33,0,1,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,26,0,0,0,0,1,0.2630136986301369
0,Wellington-Harrington,42.37053,-71.08995,6,3.0,466.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.2465753424657534
0,East Cambridge,42.373028,-71.0785923,2,1.0,273.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7698630136986301
1,Neighborhood Nine,42.38985,-71.12912,6,3.0,404.0,2,29,4.94,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,0,0,0,1,1,0.4794520547945205
0,East Cambridge,42.373028,-71.0785923,2,1.0,265.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.6246575342465753
0,East Cambridge,42.37303,-71.07859,2,1.0,271.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.0
1,Mid-Cambridge,42.36889,-71.10381,5,1.0,383.0,2,30,4.92,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,1,0,0,0,1,0.6931506849315069
0,Riverside,42.366799655001614,-71.11312875848523,4,2.0,166.0,30,120,4.83,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,0,0,0,1,1,0.6931506849315069
1,The Port,42.3658,-71.09912,1,1.0,85.0,1,14,4.86,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,29,0,0,0,1,1,0.547945205479452
0,Cambridge Highlands,42.3924213,-71.1458597,2,1.0,258.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.7698630136986301
1,West Cambridge,42.375156,-71.134804,4,2.0,251.0,2,365,4.94,0,2,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,69,0,0,0,1,1,0.4246575342465753
0,Cambridge Highlands,42.39242,-71.14586,2,1.0,265.0,32,1125,2.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.5698630136986301
0,Wellington-Harrington,42.3707,-71.09005,6,3.0,383.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.6575342465753424
